netPnL,closeTime,openTime,tradeId,ticker,direction,setup,rMultiple,quantity,riskAmount,mae_r,mfe_r,mae_points,mfe_points,highestPrice,lowestPrice,plannedRR,entryPrice,exitPrice,stopLoss,takeProfit,commission_at_entry,spread_pips_at_entry,pip_value_at_entry,closeType,durationMinutes,status,originalRiskAmount,rewardToRiskRatio,mfe,mae,total_mfe_r,capture_ratio,management_gap,exit_timing_gap,would_have_won,exit_confirmed,dayOfWeek,hourOfEntry,hourOfExit,month,year,holdingTimeHours,holdingTimeMs,initial_sl,array_base_price,balance_at_creation,balance_at_exit,commission_total,planned_risk_pct,actual_risk_r,hasPartialCloses,hasMultipleTakeProfits,rulesFollowed,trading_session_id,sourceSessionName,bar_high_r,bar_low_r,bar_close_r,post_exit_bar_high_r,post_exit_bar_low_r,post_exit_bar_close_r
-33.23,2023-12-20T17:05:00.000Z,2023-12-20T13:05:00.000Z,22120,EURUSD,SHORT,London Open Liquidity Scalp,-0.7225,0.19,45.99,-0.5419,1.5348,1.07691,1.07178,1.07736,1.07178,2.5,1.07557,1.07736,1.07804,1.06939,3.0,0.8,10.0,STOP_OUT,240,closed,45.99,0.72,1.07178,1.07691,1.7138,0.4707,0.3047,0.3278,true,true,Wednesday,13,17,December,2023,4.0,14400000,1.07804,1.07557,11704.25,11671.02,6.0,0.3929,1.0,true,false,true,8801,London Open Liquidity Scalp — QA 200,"[0.1495, 0.4165, 0.4165, 0.4165, 0.4242, 0.4274, 0.4274, 0.5453, 0.5453, 0.5453, 0.6008, 0.6008, 0.6008, 0.6008, 0.6008, 0.6008, 0.6008, 0.6008, 0.6008, 0.6013, 0.6013, 0.6272, 0.7604, 0.7604, 0.8644, 0.8644, 0.8644, 0.8644, 0.8644, 0.8644, 0.8801, 0.8801, 0.8801, 0.9431, 0.9431, 0.9431, 0.9431, 0.9431, 1.0413, 1.0413, 1.0413, 1.0413, 1.1407, 1.1407, 1.1407, 1.1407, 1.1458, 1.1458, 1.1458, 1.3398, 1.3398, 1.3398, 1.3398, 1.3398, 1.3398, 1.4666, 1.4666, 1.4666, 1.5296, 1.5296, 1.5296, 1.5296, 1.5296, 1.5296, 1.5296, 1.5296, 1.5348, 1.5348, 1.5348, 1.5348, 1.5348, 1.5348, 1.5348, 1.5348, 1.5348, 1.5348, 1.5348, 1.5348, 1.5348, 1.5348]","[0.2494, 0.2494, 0.2494, 0.2494, 0.2494, 0.2494, 0.2687, 0.2687, 0.2737, 0.3093, 0.3093, 0.3093, 0.3093, 0.3093, 0.3093, 0.3144, 0.3144, 0.3164, 0.3164, 0.3164, 0.3782, 0.3782, 0.3782, 0.3782, 0.4032, 0.4032, 0.4032, 0.4032, 0.4032, 0.4032, 0.4032, 0.4032, 0.4032, 0.4032, 0.4032, 0.4485, 0.4485, 0.4485, 0.4485, 0.4485, 0.5218, 0.5332, 0.5332, 0.5332, 0.5332, 0.5332, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419, 0.5419]","[-0.0251, 0.0116, -0.0323, -0.0462, -0.0326, -0.0177, -0.099, -0.0561, -0.1121, -0.1252, -0.0916, -0.0829, -0.0968, -0.1644, -0.1473, -0.1586, -0.1754, -0.1458, -0.187, -0.1962, -0.2093, -0.2123, -0.2379, -0.2303, -0.1815, -0.255, -0.2751, -0.2101, -0.2468, -0.2655, -0.2564, -0.3055, -0.3289, -0.3003, -0.3377, -0.3537, -0.35, -0.3006, -0.3465, -0.3683, -0.332, -0.3801, -0.3957, -0.4027, -0.3754, -0.3858, -0.4615, -0.4003, -0.4746, -0.433, -0.4649, -0.4311, -0.4622, -0.5164, -0.5221, -0.4947, -0.4719, -0.4877, -0.5132, -0.5183, -0.5862, -0.5242, -0.5964, -0.553, -0.6172, -0.5515, -0.6198, -0.6245, -0.6114, -0.6234, -0.6748, -0.6454, -0.6374, -0.6425, -0.6347, -0.7034, -0.6939, -0.7244, -0.6877, -0.7225]","[0.6985, 0.7899, 0.8295, 0.8886, 0.8637, 0.9234, 0.9427, 1.0609, 1.0447, 1.0422, 1.077, 1.1707, 1.2783, 1.3296, 1.4029, 1.4047, 1.4453, 1.5289, 1.6426, 1.7036, 1.6537, 1.7577, 1.761, 1.765, 1.7422]","[0.0528, 0.1175, 0.1906, 0.1938, 0.1993, 0.2035, 0.2487, 0.293, 0.3642, 0.3818, 0.4116, 0.4577, 0.5231, 0.5758, 0.5961, 0.6328, 0.6656, 0.6952, 0.7735, 0.8348, 0.9112, 0.9678, 1.035, 1.0653, 1.1249]","[-0.5643, -0.4773, -0.7804, -0.6592, -0.6223, -0.8642, -0.5909, -0.4415, -0.5817, -0.6205, -0.8794, -0.8156, -0.8102, -0.8283, -0.6584, -0.7007, -0.8007, -0.854, -0.5564, -0.5934, -0.7789, -0.7289, -0.5887, -0.7821, -0.8233]"
79.03,2024-04-28T12:48:00.000Z,2024-04-28T10:17:00.000Z,22121,GBPUSD,LONG,London Open Liquidity Scalp,1.7076,0.18,46.28,-0.8452,3.0858,1.26601,1.27621,1.27621,1.26601,2.5,1.2682,1.27469,1.2656,1.27469,3.5,1.2,10.0,TP,151,closed,46.28,1.71,1.27621,1.26601,3.2823,0.5534,1.3782,0.2208,false,false,Monday,10,12,April,2024,2.5167,9060000,1.2656,1.2682,11671.02,11750.05,7.0,0.3965,1.0,true,false,true,8801,London Open Liquidity Scalp — QA 200,"[0.6604, 0.8001, 0.9888, 1.3184, 1.7323, 1.8786, 2.5264, 2.5264, 2.979, 3.0858]","[0.2497, 0.3952, 0.3952, 0.4886, 0.6411, 0.6411, 0.748, 0.748, 0.8429, 0.8452]","[0.1995, 0.3273, 0.4853, 0.6514, 0.8565, 1.0258, 1.1573, 1.3876, 1.5673, 1.7076]","[1.6919, 1.6718, 1.7785, 1.8372, 1.809, 1.8803, 1.9703, 2.0415, 2.0516, 2.1389, 2.089, 2.1362, 2.1823, 2.2225, 2.2335, 2.2195, 2.3182, 2.3683, 2.3943, 2.3689]","[0.0615, 0.0744, 0.1472, 0.2234, 0.2323, 0.2466, 0.2818, 0.3256, 0.3805, 0.4026, 0.4098, 0.4552, 0.4712, 0.5461, 0.6096, 0.6503, 0.6571, 0.7295, 0.7428, 0.7542]","[1.8629, 1.9113, 1.5504, 1.972, 1.5566, 1.6455, 1.6186, 1.5793, 1.821, 1.6918, 1.9404, 1.9454, 1.9095, 1.5751, 1.7708, 1.8494, 1.8002, 1.5144, 1.8847, 1.6501]"
73.18,2024-02-07T10:55:00.000Z,2024-02-07T07:50:00.000Z,22122,NQ,SHORT,London Open Liquidity Scalp,1.3557,0.7,53.98,-0.7071,2.8086,18494.57169,18481.07201,18494.57169,18480.33706,3.0,18491.85662,18480.33706,18495.69647,18480.33706,4.5,0.75,5.0,TP,185,closed,53.98,1.36,18481.07201,18494.57169,2.8912,0.4827,1.4529,0.1369,false,true,Wednesday,7,10,February,2024,3.0833,11100000,18495.69647,18491.85662,11750.05,11823.23,9.0,0.4594,1.0,false,false,false,8801,London Open Liquidity Scalp — QA 200,"[0.3896, 0.3896, 0.4948, 0.4948, 0.4948, 0.4948, 0.5128, 0.5128, 0.6889, 0.6889, 0.6889, 0.7241, 0.7241, 0.7713, 0.7713, 0.8698, 0.8698, 0.8698, 1.0477, 1.0564, 1.0564, 1.1209, 1.1209, 1.2034, 1.2379, 1.2379, 1.2379, 1.2379, 1.2379, 1.3672, 1.3792, 1.4191, 1.4191, 1.4191, 1.5674, 1.5674, 1.678, 1.6824, 1.6824, 1.7421, 1.8367, 1.8367, 1.8367, 1.9374, 1.9374, 1.9374, 1.9374, 1.9374, 1.9374, 2.115, 2.115, 2.115, 2.115, 2.115, 2.2677, 2.2793, 2.3803, 2.3803, 2.3803, 2.3803, 2.3803, 2.3803, 2.3803, 2.5876, 2.5876, 2.5876, 2.6007, 2.7109, 2.7109, 2.7121, 2.7755, 2.7755, 2.7755, 2.8086, 2.8086, 2.8086, 2.8086, 2.8086, 2.8086, 2.8086]","[0.1106, 0.2464, 0.2464, 0.2843, 0.2843, 0.2843, 0.2843, 0.2843, 0.2893, 0.2893, 0.2893, 0.2937, 0.2937, 0.2937, 0.2937, 0.2937, 0.2937, 0.2937, 0.3689, 0.3689, 0.3689, 0.3689, 0.3689, 0.3689, 0.3689, 0.3689, 0.4245, 0.4491, 0.4491, 0.4491, 0.4491, 0.4806, 0.4806, 0.4806, 0.4806, 0.5646, 0.5646, 0.5646, 0.5708, 0.5708, 0.5708, 0.5708, 0.5708, 0.5708, 0.5708, 0.5708, 0.5708, 0.5708, 0.6654, 0.6654, 0.6724, 0.6724, 0.6724, 0.7022, 0.7022, 0.7022, 0.7022, 0.7071, 0.7071, 0.7071, 0.7071, 0.7071, 0.7071, 0.7071, 0.7071, 0.7071, 0.7071, 0.7071, 0.7071, 0.7071, 0.7071, 0.7071, 0.7071, 0.7071, 0.7071, 0.7071, 0.7071, 0.7071, 0.7071, 0.7071]","[0.0121, 0.0765, 0.0756, 0.0322, 0.1168, 0.073, 0.1359, 0.1494, 0.1645, 0.1439, 0.2202, 0.1633, 0.2599, 0.2118, 0.2192, 0.238, 0.2435, 0.3287, 0.2927, 0.3699, 0.3527, 0.3979, 0.4265, 0.3636, 0.4327, 0.4512, 0.4347, 0.4855, 0.5193, 0.5287, 0.4814, 0.5479, 0.5496, 0.5952, 0.5484, 0.6334, 0.648, 0.6756, 0.6756, 0.6444, 0.7241, 0.7027, 0.7621, 0.7896, 0.775, 0.805, 0.7696, 0.7717, 0.8752, 0.8923, 0.8781, 0.8911, 0.9025, 0.9357, 0.9675, 0.9503, 0.9525, 0.982, 0.9897, 0.9958, 1.0335, 1.0224, 1.026, 1.0924, 1.1267, 1.1424, 1.1261, 1.1715, 1.1788, 1.1423, 1.1915, 1.2171, 1.2445, 1.2222, 1.2323, 1.3118, 1.3388, 1.3463, 1.3579, 1.3557]","[1.3948, 1.4086, 1.404, 1.4089, 1.4011, 1.4517, 1.5151, 1.5386, 1.6338, 1.7187, 1.8215, 1.9138, 2.0102, 2.1217, 2.2119, 2.1683, 2.2443, 2.2594, 2.3654, 2.3518, 2.3954, 2.4235, 2.4363]","[0.0333, 0.0398, 0.0855, 0.1197, 0.1211, 0.1546, 0.2252, 0.257, 0.3348, 0.3528, 0.3882, 0.4334, 0.4857, 0.5484, 0.5565, 0.5859, 0.6643, 0.7281, 0.7608, 0.7785, 0.7833, 0.799, 0.8088]","[1.3612, 1.5676, 1.2592, 1.4459, 1.4109, 1.1826, 1.4518, 1.4161, 1.4522, 1.2143, 1.2045, 1.3705, 1.4643, 1.3676, 1.1883, 1.5061, 1.6041, 1.2577, 1.5093, 1.2697, 1.4633, 1.3099, 1.1589]"
-4.99,2025-01-02T10:46:00.000Z,2025-01-02T09:47:00.000Z,22123,GBPUSD,SHORT,London Open Liquidity Scalp,-0.0912,0.37,54.71,-0.409,0.4779,1.28676,1.28546,1.28676,1.28546,3.0,1.28616,1.28606,1.28763,1.28175,3.5,1.2,10.0,BE,59,closed,54.71,0.09,1.28546,1.28676,0.8578,0.1908,0.3243,0.0186,false,true,Thursday,9,10,January,2025,0.9833,3540000,1.28763,1.28616,11823.23,11818.24,7.0,0.4627,1.0,true,false,true,8801,London Open Liquidity Scalp — QA 200,"[0.4133, 0.4133, 0.4133, 0.4779, 0.4779, 0.4779, 0.4779, 0.4779]","[0.1971, 0.2339, 0.2339, 0.409, 0.409, 0.409, 0.409, 0.409]","[-0.0284, -0.013, -0.0256, -0.0211, -0.0236, -0.0894, -0.0819, -0.0912]","[0.0814, 0.0657, 0.0986, 0.2031, 0.1997, 0.3189, 0.4175, 0.393, 0.3632, 0.4371, 0.4377, 0.5149, 0.5496, 0.5496, 0.5496, 0.5496, 0.5496, 0.5496, 0.5496, 0.5496, 0.5159, 0.5496, 0.5496]","[0.072, 0.1123, 0.1506, 0.1731, 0.1896, 0.2412, 0.26, 0.3149, 0.3921, 0.4484, 0.4722, 0.5263, 0.5614, 0.5735, 0.6399, 0.6575, 0.6985, 0.7138, 0.7352, 0.783, 0.8609, 0.9375, 0.9583]","[-0.1402, 0.1685, 0.1682, 0.1653, 0.0284, 0.1869, 0.0651, -0.2464, 0.0897, -0.1528, 0.0623, 0.1581, -0.1074, -0.2206, -0.027, -0.0722, 0.1928, 0.1338, -0.2779, -0.0775, -0.0952, -0.2551, 0.0433]"
-48.43,2025-09-17T19:13:00.000Z,2025-09-17T15:13:00.000Z,22124,GBPUSD,SHORT,London Open Liquidity Scalp,-0.9308,0.29,52.03,-1.1596,0.7653,1.2674,1.26388,1.2674,1.26388,2.0,1.26528,1.26698,1.2671,1.26163,3.5,1.2,10.0,STOP_OUT,240,closed,52.03,0.93,1.26388,1.2674,0.7904,1.2163,0.4984,0.2298,true,true,Wednesday,15,19,September,2025,4.0,14400000,1.2671,1.26528,11818.24,11769.81,7.0,0.4403,1.0,false,false,true,8801,London Open Liquidity Scalp — QA 200,"[0.2555, 0.3315, 0.3533, 0.3621, 0.3621, 0.3621, 0.3621, 0.4313, 0.4313, 0.4313, 0.4313, 0.457, 0.457, 0.457, 0.457, 0.457, 0.457, 0.5181, 0.5181, 0.5181, 0.5181, 0.5181, 0.6052, 0.6052, 0.6052, 0.6052, 0.6052, 0.6629, 0.6629, 0.6629, 0.6629, 0.6629, 0.6629, 0.6629, 0.6629, 0.6629, 0.6629, 0.6629, 0.6629, 0.7546, 0.7546, 0.7546, 0.7546, 0.7546, 0.7546, 0.7546, 0.7546, 0.7546, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.7653, 0.9308]","[0.1424, 0.2403, 0.2403, 0.2403, 0.2403, 0.2403, 0.2403, 0.2403, 0.2403, 0.2403, 0.2432, 0.3866, 0.3866, 0.3866, 0.3866, 0.395, 0.395, 0.4565, 0.4565, 0.5037, 0.5037, 0.5037, 0.5037, 0.5037, 0.5037, 0.5037, 0.5254, 0.5254, 0.6055, 0.6055, 0.6055, 0.6055, 0.6055, 0.7267, 0.7354, 0.7354, 0.7354, 0.7354, 0.7791, 0.7791, 0.7796, 0.7796, 0.8153, 0.8153, 0.8887, 0.8887, 0.8887, 0.9153, 0.9153, 0.9153, 0.9153, 0.9153, 0.9247, 0.9247, 0.9247, 0.9247, 1.0581, 1.0581, 1.0581, 1.0581, 1.0581, 1.0752, 1.0775, 1.1596, 1.1596, 1.1596, 1.1596, 1.1596, 1.1596, 1.1596, 1.1596, 1.1596, 1.1596, 1.1596, 1.1596, 1.1596, 1.1596, 1.1596, 1.1596, 1.1596]","[0.0292, -0.0474, -0.0426, -0.0855, -0.0592, -0.0652, -0.0421, -0.0645, -0.1022, -0.1125, -0.1424, -0.1435, -0.1465, -0.1353, -0.1834, -0.1872, -0.2294, -0.2422, -0.1974, -0.2303, -0.2792, -0.216, -0.2808, -0.2668, -0.2973, -0.2678, -0.3369, -0.3299, -0.3483, -0.3938, -0.347, -0.3365, -0.3483, -0.3679, -0.4081, -0.4, -0.4052, -0.4589, -0.4783, -0.4326, -0.4638, -0.5309, -0.5314, -0.4936, -0.493, -0.5229, -0.5414, -0.598, -0.5428, -0.5824, -0.6081, -0.5714, -0.6546, -0.6271, -0.6716, -0.6887, -0.6677, -0.6931, -0.719, -0.6749, -0.729, -0.7481, -0.7365, -0.7526, -0.7818, -0.801, -0.7526, -0.836, -0.7798, -0.78, -0.8222, -0.8126, -0.8536, -0.8896, -0.8973, -0.8499, -0.8797, -0.9155, -0.9242, -0.9308]","[0.8801, 0.8801, 0.8801, 0.8801, 0.8382, 0.8801, 0.8801, 0.8801, 0.8531, 0.8801, 0.8801, 0.8801, 0.8801, 0.8801, 0.8801, 0.8801, 0.858, 0.8801]","[0.0148, 0.0832, 0.0973, 0.1326, 0.1581, 0.2318, 0.2871, 0.3259, 0.3935, 0.4144, 0.4896, 0.5611, 0.6083, 0.6355, 0.6546, 0.6993, 0.7528, 0.8245]","[-0.8178, -0.9017, -0.798, -0.8221, -0.8263, -1.1195, -0.7706, -0.9644, -1.0617, -1.0893, -0.8788, -1.0272, -0.7461, -0.8269, -0.7129, -1.1168, -0.9843, -0.8327]"
57.03,2024-08-12T14:51:00.000Z,2024-08-12T13:12:00.000Z,22125,XAUUSD,LONG,London Open Liquidity Scalp,1.1725,1.87,48.64,-0.5175,1.8041,2062.337,2062.939,2063.25,2062.337,3.0,2062.471,2063.25,2062.211,2063.25,4.0,2.5,1.0,TP,99,closed,48.64,1.17,2062.939,2062.337,2.134,0.6499,0.6316,0.3252,false,true,Monday,13,14,August,2024,1.65,5940000,2062.211,2062.471,11769.81,11826.84,8.0,0.4133,1.0,false,false,true,8801,London Open Liquidity Scalp — QA 200,"[0.4037, 0.416, 0.4515, 0.4515, 0.4515, 0.4515, 0.4515, 0.4515, 0.5591, 0.5591, 0.5591, 0.6475, 0.6475, 0.6725, 0.7375, 0.7375, 0.7375, 0.7375, 0.8256, 0.8438, 0.8438, 0.8549, 0.8549, 0.8549, 0.9319, 0.9319, 0.9319, 0.9319, 0.9319, 0.9325, 1.048, 1.048, 1.048, 1.048, 1.1146, 1.1156, 1.1156, 1.1156, 1.2188, 1.2188, 1.2188, 1.2188, 1.2188, 1.3514, 1.3514, 1.3514, 1.3514, 1.3514, 1.4977, 1.4977, 1.4977, 1.4977, 1.4977, 1.4977, 1.5567, 1.5567, 1.6305, 1.6305, 1.6305, 1.6305, 1.6305, 1.6305, 1.7099, 1.8041, 1.8041, 1.8041, 1.8041, 1.8041, 1.8041, 1.8041, 1.8041, 1.8041, 1.8041, 1.8041, 1.8041, 1.8041, 1.8041, 1.8041, 1.8041, 1.8041]","[0.1955, 0.1955, 0.1955, 0.1955, 0.1955, 0.2775, 0.2775, 0.2775, 0.2775, 0.2775, 0.2775, 0.2775, 0.2775, 0.2775, 0.2775, 0.2775, 0.3539, 0.3539, 0.3539, 0.3539, 0.3539, 0.3539, 0.3539, 0.3539, 0.3539, 0.3539, 0.3572, 0.3572, 0.3666, 0.4027, 0.4027, 0.4027, 0.4027, 0.4027, 0.4027, 0.4027, 0.4027, 0.4852, 0.4852, 0.4852, 0.4852, 0.4852, 0.4852, 0.5059, 0.5059, 0.5059, 0.5059, 0.5059, 0.5174, 0.5174, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175, 0.5175]","[0.0185, -0.0032, 0.051, 0.068, 0.0699, 0.084, 0.0991, 0.1417, 0.1414, 0.1884, 0.1819, 0.2189, 0.2252, 0.1732, 0.1814, 0.243, 0.2716, 0.2996, 0.2602, 0.3094, 0.3442, 0.3284, 0.3759, 0.3092, 0.3255, 0.3406, 0.3661, 0.4403, 0.3808, 0.4842, 0.4626, 0.4788, 0.5033, 0.5389, 0.4982, 0.5488, 0.5754, 0.5998, 0.5427, 0.5444, 0.6103, 0.5751, 0.6246, 0.6295, 0.6406, 0.6693, 0.7221, 0.747, 0.7293, 0.7232, 0.7893, 0.8031, 0.8121, 0.7666, 0.8369, 0.8616, 0.8665, 0.8171, 0.9057, 0.8575, 0.9179, 0.9149, 0.9576, 0.9638, 0.9536, 0.9505, 1.0268, 0.983, 1.0409, 1.0679, 1.0208, 1.0399, 1.0415, 1.0992, 1.0638, 1.0887, 1.1202, 1.1711, 1.1898, 1.1725]","[1.2028, 1.1613, 1.1697, 1.2199, 1.246, 1.2891, 1.2436, 1.28]","[0.0168, 0.0196, 0.0415, 0.0823, 0.1069, 0.1525, 0.2182, 0.2753]","[1.2787, 1.1171, 1.407, 1.0344, 1.2786, 0.9988, 1.4032, 1.1994]"
-0.06,2024-03-30T19:17:00.000Z,2024-03-30T15:43:00.000Z,22126,GBPUSD,LONG,London Open Liquidity Scalp,-0.0011,0.28,52.52,-0.1009,1.9184,1.26361,1.26743,1.26743,1.26361,2.5,1.2638,1.2638,1.26191,1.26853,3.5,1.2,10.0,BE,214,closed,52.52,0.0,1.26743,1.26361,2.0533,0.0006,1.9173,0.2632,true,false,Monday,15,19,March,2024,3.5667,12840000,1.26191,1.2638,11826.84,11826.78,7.0,0.4441,1.0,false,false,true,8801,London Open Liquidity Scalp — QA 200,"[0.4111, 0.4111, 0.4111, 0.5208, 0.5208, 0.5277, 0.5695, 0.5695, 0.753, 0.753, 0.897, 0.897, 0.897, 0.897, 1.0569, 1.0569, 1.0569, 1.0569, 1.1524, 1.1729, 1.1729, 1.3323, 1.3323, 1.3323, 1.3323, 1.3367, 1.371, 1.5883, 1.5883, 1.6222, 1.6222, 1.6781, 1.6781, 1.9184, 1.9184, 1.9184, 1.9184, 1.9184, 1.9184, 1.9184, 1.9184, 1.9184]","[0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009, 0.1009]","[-0.0055, 0.0157, 0.0398, 0.0202, -0.0282, 0.0027, -0.0076, -0.0217, 0.0429, -0.0385, -0.0006, 0.0283, 0.0095, 0.0184, 0.0039, -0.0115, -0.0322, 0.006, 0.0292, -0.0038, -0.0012, 0.0292, 0.0237, -0.0404, -0.012, -0.0033, -0.0058, 0.0029, -0.001, -0.0123, 0.0391, -0.0095, -0.0436, -0.0113, 0.0101, -0.0372, 0.019, -0.0099, 0.0242, -0.0096, 0.0217, -0.0011]","[0.0127, 0.1002, 0.15, 0.1424, 0.1802]","[0.0638, 0.1103, 0.1185, 0.1646, 0.179]","[-0.0635, -0.0744, 0.2135, -0.0676, 0.0897]"
-46.94,2025-11-12T10:36:00.000Z,2025-11-12T09:02:00.000Z,22127,XAUUSD,LONG,London Open Liquidity Scalp,-0.8784,2.3,53.44,-0.6588,1.8795,1989.029,1989.618,1989.618,1988.978,2.0,1989.182,1988.978,1988.95,1989.646,4.0,2.5,1.0,MANUAL,94,closed,53.44,0.88,1989.618,1989.029,2.222,0.4674,0.1058,0.1486,false,true,Wednesday,9,10,November,2025,1.5667,5640000,1988.95,1989.182,11826.78,11779.84,8.0,0.4519,1.0,false,false,true,8801,London Open Liquidity Scalp — QA 200,"[0.3025, 0.614, 0.8506, 1.2317, 1.3016, 1.6151, 1.725, 1.8795]","[0.245, 0.245, 0.3834, 0.4098, 0.4715, 0.6339, 0.6588, 0.6588]","[-0.1004, -0.2443, -0.3072, -0.4403, -0.5804, -0.623, -0.7362, -0.8784]","[0.9589, 0.9544, 0.9508, 0.9415, 0.9749, 1.0171, 1.1071, 1.1994, 1.1675, 1.154, 1.2362, 1.3503, 1.4363]","[0.0541, 0.1123, 0.1905, 0.2421, 0.2441, 0.2498, 0.2715, 0.3189, 0.3653, 0.406, 0.4439, 0.5085, 0.5193]","[-0.6079, -0.8121, -0.875, -1.0436, -1.0691, -0.8943, -0.8275, -0.9536, -0.6001, -1.0552, -0.887, -0.736, -0.8368]"
53.86,2024-08-11T11:36:00.000Z,2024-08-11T10:34:00.000Z,22128,GBPUSD,SHORT,London Open Liquidity Scalp,1.2139,0.17,44.37,-0.3594,1.9674,1.29413,1.28796,1.29413,1.28788,2.0,1.29318,1.28788,1.29583,1.28788,3.5,1.2,10.0,TP,62,closed,44.37,1.21,1.28796,1.29413,2.1582,0.617,0.7535,0.2121,false,true,Monday,10,11,August,2024,1.0333,3720000,1.29583,1.29318,11779.84,11833.7,7.0,0.3767,1.0,true,true,false,8801,London Open Liquidity Scalp — QA 200,"[0.4233, 0.5051, 0.6368, 0.9152, 1.1614, 1.1614, 1.3469, 1.3469, 1.8205, 1.8205, 1.9674, 1.9674]","[0.1906, 0.2491, 0.2491, 0.2491, 0.2586, 0.3594, 0.3594, 0.3594, 0.3594, 0.3594, 0.3594, 0.3594]","[0.1211, 0.1672, 0.3438, 0.3856, 0.5436, 0.5661, 0.7056, 0.8407, 0.9199, 1.0257, 1.139, 1.2139]","[1.2001, 1.3102, 1.2619, 1.3484, 1.3256, 1.3056, 1.283, 1.2619, 1.2455, 1.2549, 1.3197, 1.2803, 1.3314, 1.3701, 1.3643, 1.3955, 1.4249, 1.3992, 1.3873, 1.444]","[0.0426, 0.0856, 0.1552, 0.2149, 0.2155, 0.2252, 0.2794, 0.3293, 0.3457, 0.3998, 0.407, 0.4827, 0.5226, 0.5349, 0.5876, 0.6606, 0.6995, 0.7516, 0.7806, 0.8209]","[1.0802, 1.0994, 1.4966, 1.0949, 1.3961, 1.1657, 1.2737, 1.0846, 1.4484, 1.4335, 1.2411, 1.1388, 1.255, 1.3151, 1.0434, 1.2134, 1.3657, 1.1881, 1.4163, 1.0368]"
-1.82,2025-10-05T19:06:00.000Z,2025-10-05T15:01:00.000Z,22129,GBPUSD,LONG,London Open Liquidity Scalp,-0.0449,0.21,40.56,-0.2811,0.6283,1.26116,1.26292,1.26292,1.26116,3.0,1.2617,1.2618,1.25976,1.26751,3.5,1.2,10.0,BE,245,closed,40.56,0.04,1.26292,1.26116,0.7653,0.0715,0.0715,0.0375,false,false,Monday,15,19,October,2025,4.0833,14700000,1.25976,1.2617,11833.7,11831.88,7.0,0.3427,1.0,false,false,true,8801,London Open Liquidity Scalp — QA 200,"[0.0839, 0.0876, 0.1194, 0.3778, 0.3778, 0.432, 0.6283, 0.6283, 0.6283, 0.6283, 0.6283, 0.6283, 0.6283, 0.6283, 0.6283, 0.6283]","[0.2626, 0.2626, 0.2626, 0.2626, 0.2626, 0.2626, 0.2626, 0.2811, 0.2811, 0.2811, 0.2811, 0.2811, 0.2811, 0.2811, 0.2811, 0.2811]","[-0.0229, -0.0478, 0.0064, 0.0138, -0.0439, -0.0067, 0.0225, -0.0471, -0.0299, -0.0224, 0.013, -0.0471, -0.071, -0.0481, -0.0814, -0.0449]","[0.1156, 0.0697, 0.0264, 0.0251, 0.1061, 0.1745, 0.2733, 0.2813, 0.3842, 0.3829, 0.3411]","[0.0368, 0.039, 0.1118, 0.1527, 0.2088, 0.2634, 0.3333, 0.354, 0.4285, 0.4373, 0.494]","[-0.005, 0.1091, 0.2087, 0.1291, 0.1601, 0.168, -0.0623, 0.1226, 0.1731, -0.0791, 0.1985]"
